Steps out_loss reg_loss point_loss train_accuracy time memory
3761 0.119 18.250 0.405 0.96 2103.45 7893.8
3762 0.064 18.250 0.427 0.98 2103.80 7893.8
3763 0.170 18.250 0.487 0.94 2104.04 7893.8
3764 0.084 18.250 0.442 0.98 2104.39 7893.8
3765 0.051 18.250 0.440 0.98 2104.78 7871.6
3766 0.116 18.250 0.432 0.96 2105.13 7871.6
3767 0.051 18.250 0.427 0.98 2105.50 7871.6
3768 0.074 18.250 0.448 0.98 2105.86 7871.6
3769 0.072 18.250 0.442 0.97 2106.26 7871.6
3770 0.098 18.250 0.471 0.97 2106.52 7871.6
3772 0.100 18.250 0.439 0.97 2110.15 7999.3
3773 0.044 18.250 0.449 0.99 2110.52 7909.0
3774 0.102 18.250 0.450 0.97 2110.86 7909.1
3775 0.098 18.250 0.422 0.98 2111.22 7909.4
3776 0.062 18.250 0.416 0.98 2111.58 7909.4
3777 0.185 18.250 0.461 0.93 2111.87 7909.4
3778 0.065 18.250 0.408 0.98 2112.25 7909.4
3779 0.080 18.250 0.475 0.97 2112.64 7909.4
3780 0.043 18.250 0.436 0.99 2113.03 7909.4
3781 0.079 18.250 0.445 0.97 2113.38 7909.4
3782 0.090 18.250 0.436 0.97 2113.74 7909.4
3783 0.053 18.250 0.430 0.98 2114.01 7909.4
3785 0.112 18.250 0.441 0.97 2117.51 8081.8
3786 0.063 18.250 0.408 0.98 2117.87 8026.6
3787 0.115 18.250 0.477 0.96 2118.22 8026.6
3788 0.071 18.250 0.438 0.98 2118.60 8026.6
3789 0.077 18.250 0.461 0.97 2118.94 8026.6
3790 0.065 18.250 0.438 0.98 2119.35 8027.1
3791 0.040 18.250 0.451 0.99 2119.73 7993.5
3792 0.054 18.250 0.425 0.99 2120.11 7993.8
3793 0.064 18.250 0.445 0.98 2120.46 7955.7
3794 0.096 18.250 0.452 0.97 2120.84 7955.8
3795 0.069 18.250 0.421 0.98 2121.20 7955.8
3796 0.097 18.250 0.447 0.97 2121.43 7955.8
3798 0.101 18.250 0.419 0.98 2124.99 8080.8
3799 0.073 18.250 0.462 0.97 2125.36 8016.1
3800 0.050 18.250 0.425 0.99 2125.71 8016.3
3801 0.100 18.250 0.404 0.97 2125.93 8016.3
3802 0.076 18.250 0.430 0.98 2126.31 7977.2
3803 0.080 18.250 0.454 0.97 2126.68 7977.2
3804 0.091 18.250 0.434 0.97 2127.02 7977.2
3805 0.069 18.250 0.447 0.98 2127.36 7977.2
3806 0.127 18.250 0.422 0.96 2127.64 7977.6
3807 0.055 18.250 0.414 0.98 2128.00 7977.6
3808 0.067 18.250 0.448 0.98 2128.37 7977.6
3809 0.090 18.250 0.468 0.97 2128.76 7977.6
3810 0.214 18.250 0.467 0.94 2128.94 7977.6
3812 0.094 18.250 0.427 0.97 2132.43 8084.6
3813 0.050 18.250 0.431 0.98 2132.80 8084.6
3814 0.097 18.250 0.430 0.97 2133.13 8085.1
3815 0.061 18.250 0.429 0.98 2133.54 8027.2
3816 0.064 18.250 0.427 0.98 2133.92 8027.3
3817 0.084 18.250 0.457 0.97 2134.30 8027.5
3818 0.076 18.250 0.430 0.97 2134.64 8027.5
3819 0.098 18.250 0.469 0.97 2135.06 8027.5
3820 0.064 18.250 0.432 0.98 2135.44 8027.5
3821 0.071 18.250 0.420 0.98 2135.79 8027.5
3822 0.068 18.250 0.460 0.98 2136.12 8027.5
3823 0.065 18.250 0.464 0.98 2136.35 8027.5
3825 0.082 18.250 0.435 0.97 2140.20 8036.9
3826 0.109 18.250 0.415 0.97 2140.53 8037.1
3827 0.065 18.250 0.426 0.98 2140.90 8037.1
3828 0.059 18.250 0.448 0.98 2141.26 7996.0
3829 0.075 18.250 0.450 0.98 2141.61 7996.2
3830 0.097 18.250 0.460 0.97 2141.91 7996.2
3831 0.105 18.250 0.435 0.97 2142.27 7966.3
3832 0.058 18.250 0.438 0.98 2142.61 7966.3
3833 0.059 18.250 0.427 0.98 2142.98 7966.3
3834 0.100 18.250 0.449 0.97 2143.38 7966.3
3835 0.062 18.249 0.454 0.98 2143.73 7966.3
3836 0.086 18.249 0.416 0.97 2144.06 7966.3
3838 0.095 18.249 0.429 0.97 2147.49 8006.7
3839 0.139 18.249 0.445 0.96 2147.80 8006.7
3840 0.060 18.249 0.412 0.98 2148.21 8006.1
3841 0.071 18.249 0.461 0.98 2148.57 8006.1
3842 0.124 18.249 0.434 0.97 2148.92 8006.1
3843 0.077 18.249 0.425 0.97 2149.21 8006.1
3844 0.120 18.249 0.471 0.97 2149.57 8006.1
3845 0.060 18.249 0.474 0.98 2149.93 8006.1
3846 0.066 18.249 0.448 0.98 2150.34 8006.4
3847 0.065 18.249 0.450 0.98 2150.73 8006.5
3848 0.070 18.249 0.436 0.98 2151.13 8006.7
3849 0.045 18.249 0.446 0.99 2151.44 8006.7
3851 0.059 18.249 0.437 0.98 2155.09 7997.4
3852 0.066 18.249 0.465 0.98 2155.45 7974.9
3853 0.058 18.249 0.455 0.98 2155.81 7974.9
3854 0.118 18.249 0.431 0.96 2156.20 7975.0
3855 0.060 18.249 0.428 0.98 2156.58 7975.0
3856 0.157 18.249 0.397 0.96 2156.94 7975.0
3857 0.090 18.249 0.457 0.97 2157.29 7975.0
3858 0.086 18.249 0.420 0.98 2157.66 7975.0
3859 0.071 18.249 0.461 0.98 2158.02 7975.0
3860 0.067 18.249 0.456 0.98 2158.40 7975.0
3861 0.056 18.249 0.412 0.98 2158.79 7975.0
3862 0.121 18.249 0.458 0.96 2159.04 7975.0
3864 0.057 18.249 0.423 0.99 2162.71 8011.7
3865 0.078 18.249 0.464 0.97 2163.05 8011.7
3866 0.067 18.249 0.431 0.98 2163.41 8011.7
3867 0.056 18.249 0.434 0.98 2163.75 8011.7
3868 0.058 18.249 0.418 0.98 2164.11 8011.7
3869 0.073 18.249 0.446 0.98 2164.45 8011.7
3870 0.131 18.249 0.438 0.95 2164.79 8011.7
3871 0.070 18.249 0.446 0.98 2165.16 8011.8
3872 0.084 18.249 0.438 0.97 2165.54 8011.8
3873 0.062 18.249 0.480 0.98 2165.88 8011.8
3874 0.062 18.249 0.443 0.98 2166.26 8012.0
3875 0.055 18.249 0.429 0.98 2166.62 8012.0
3877 0.097 18.249 0.448 0.97 2170.20 8056.0
3878 0.097 18.249 0.407 0.97 2170.56 8056.3
3879 0.069 18.249 0.438 0.98 2170.91 8056.4
3880 0.083 18.249 0.424 0.97 2171.24 8056.4
3881 0.078 18.249 0.452 0.98 2171.64 8056.4
3882 0.082 18.249 0.474 0.98 2172.02 8056.5
3883 0.116 18.249 0.450 0.96 2172.36 8056.5
3884 0.043 18.249 0.420 0.99 2172.74 8056.5
3885 0.056 18.249 0.447 0.98 2173.13 8056.6
3886 0.105 18.249 0.451 0.97 2173.49 8056.6
3887 0.067 18.249 0.414 0.98 2173.85 8056.6
3888 0.048 18.249 0.415 0.99 2174.11 8056.6
3890 0.087 18.249 0.439 0.97 2177.62 8089.8
3891 0.106 18.249 0.445 0.97 2177.89 8065.4
3892 0.048 18.249 0.432 0.99 2178.23 8065.4
3893 0.063 18.249 0.429 0.99 2178.60 8065.4
3894 0.088 18.249 0.460 0.97 2178.95 8065.4
3895 0.067 18.249 0.429 0.98 2179.32 8014.9
3896 0.079 18.249 0.435 0.97 2179.71 8014.9
3897 0.043 18.249 0.449 0.98 2180.06 8014.9
3898 0.121 18.249 0.466 0.96 2180.38 8014.9
3899 0.067 18.249 0.422 0.99 2180.70 8014.9
3900 0.077 18.249 0.422 0.98 2181.05 8014.9
3901 0.117 18.249 0.450 0.96 2181.43 8015.2
3902 0.140 18.249 0.499 0.95 2181.61 8015.2
3904 0.078 18.249 0.468 0.97 2185.20 8086.6
3905 0.114 18.249 0.464 0.96 2185.55 8086.6
3906 0.051 18.249 0.435 0.98 2185.92 8086.6
3907 0.092 18.249 0.445 0.97 2186.26 8086.6
3908 0.053 18.249 0.417 0.98 2186.63 8086.6
3909 0.048 18.249 0.454 0.99 2187.00 8086.6
3910 0.113 18.249 0.454 0.96 2187.30 8086.6
3911 0.053 18.249 0.426 0.98 2187.68 8086.6
3912 0.106 18.249 0.417 0.97 2188.05 8086.6
3913 0.081 18.249 0.424 0.97 2188.39 8086.8
3914 0.048 18.249 0.438 0.98 2188.75 8086.8
3915 0.066 18.249 0.439 0.98 2189.05 8086.9
3917 0.074 18.249 0.454 0.97 2192.54 8087.4
3918 0.076 18.249 0.480 0.98 2192.90 8087.4
3919 0.073 18.249 0.433 0.98 2193.26 8087.5
3920 0.077 18.249 0.431 0.98 2193.58 8087.5
3921 0.054 18.249 0.471 0.99 2193.89 8087.5
3922 0.048 18.249 0.419 0.99 2194.25 8087.5
3923 0.086 18.249 0.436 0.97 2194.57 8087.5
3924 0.124 18.249 0.435 0.96 2194.94 8087.7
3925 0.089 18.249 0.461 0.97 2195.30 8087.9
3926 0.125 18.249 0.439 0.97 2195.62 8087.9
3927 0.053 18.249 0.431 0.98 2195.98 8087.9
3928 0.067 18.249 0.426 0.97 2196.37 8087.9
3929 0.466 18.249 0.475 0.90 2196.53 8087.9
3931 0.048 18.249 0.474 0.99 2199.91 8181.8
3932 0.041 18.249 0.428 0.99 2200.26 8158.5
3933 0.072 18.249 0.455 0.98 2200.63 8158.5
3934 0.037 18.249 0.434 0.99 2200.99 8158.5
3935 0.087 18.249 0.467 0.97 2201.36 8158.5
3936 0.073 18.249 0.408 0.97 2201.73 8158.5
3937 0.066 18.249 0.434 0.98 2202.07 8120.5
3938 0.068 18.249 0.428 0.98 2202.46 8120.5
3939 0.128 18.249 0.435 0.96 2202.85 8120.5
3940 0.113 18.249 0.442 0.96 2203.15 8120.5
3941 0.051 18.249 0.423 0.99 2203.54 8094.1
3942 0.073 18.249 0.461 0.98 2203.91 8094.1
3943 0.972 18.249 0.458 0.73 2204.06 8094.1
3945 0.056 18.249 0.448 0.98 2209.64 8213.2
3946 0.099 18.249 0.429 0.97 2210.02 8213.2
3947 0.083 18.249 0.451 0.98 2210.41 8157.3
3948 0.108 18.249 0.444 0.97 2210.75 8115.4
3949 0.110 18.249 0.434 0.96 2211.13 8115.4
3950 0.060 18.249 0.439 0.98 2211.48 8115.4
3951 0.078 18.249 0.463 0.97 2211.74 8115.4
3952 0.053 18.249 0.428 0.99 2212.08 8115.4
3953 0.078 18.249 0.410 0.98 2212.43 8115.4
3954 0.082 18.249 0.439 0.97 2212.77 8115.4
3955 0.071 18.249 0.440 0.98 2213.16 8115.5
3956 0.071 18.249 0.448 0.98 2213.51 8115.5
3958 0.047 18.249 0.441 0.99 2217.04 8205.2
3959 0.080 18.249 0.454 0.97 2217.39 8158.0
3960 0.118 18.249 0.446 0.96 2217.73 8158.0
3961 0.033 18.249 0.434 0.99 2218.12 8158.0
3962 0.051 18.249 0.437 0.98 2218.46 8158.0
3963 0.134 18.249 0.450 0.96 2218.82 8158.0
3964 0.060 18.249 0.402 0.98 2219.22 8158.0
3965 0.097 18.249 0.445 0.97 2219.57 8116.9
3966 0.066 18.249 0.453 0.98 2219.95 8116.9
3967 0.079 18.249 0.417 0.98 2220.33 8117.0
3968 0.077 18.249 0.452 0.97 2220.69 8117.0
3969 0.094 18.249 0.404 0.98 2220.92 8117.0
3971 0.044 18.249 0.430 0.99 2224.40 8136.6
3972 0.094 18.249 0.454 0.97 2224.78 8136.6
3973 0.096 18.249 0.472 0.97 2225.15 8136.8
3974 0.094 18.249 0.419 0.97 2225.54 8136.8
3975 0.099 18.249 0.455 0.97 2225.86 8136.8
3976 0.059 18.249 0.451 0.99 2226.14 8136.8
3977 0.036 18.249 0.417 0.99 2226.50 8136.8
3978 0.126 18.249 0.429 0.96 2226.88 8136.8
3979 0.071 18.249 0.454 0.98 2227.27 8136.9
3980 0.070 18.249 0.438 0.98 2227.64 8136.9
3981 0.113 18.249 0.407 0.96 2228.01 8136.9
3982 0.141 18.249 0.434 0.96 2228.33 8137.1
3984 0.080 18.249 0.439 0.97 2231.85 8174.6
3985 0.044 18.249 0.430 0.99 2232.24 8179.8
3986 0.093 18.249 0.400 0.97 2232.59 8130.2
3987 0.077 18.249 0.438 0.97 2232.96 8130.2
3988 0.046 18.249 0.439 0.99 2233.32 8130.2
3989 0.136 18.249 0.440 0.95 2233.73 8077.1
3990 0.081 18.249 0.476 0.97 2234.07 8077.1
3991 0.078 18.249 0.447 0.98 2234.40 8077.1
3992 0.068 18.249 0.447 0.98 2234.77 8077.3
3993 0.089 18.249 0.451 0.97 2235.17 8077.3
3994 0.044 18.249 0.423 0.99 2235.56 8077.4
3995 0.043 18.249 0.433 0.99 2235.78 8077.4
3997 0.060 18.249 0.442 0.98 2239.21 8069.2
3998 0.056 18.249 0.456 0.98 2239.55 8069.2
3999 0.083 18.249 0.431 0.97 2239.90 8069.2
4000 0.047 18.249 0.423 0.99 2240.26 8069.3
4001 0.085 18.249 0.428 0.97 2240.58 8069.3
4002 0.087 18.249 0.444 0.97 2240.94 8069.5
4003 0.042 18.249 0.421 0.99 2241.33 8069.5
4004 0.116 18.249 0.477 0.96 2241.69 8069.5
4005 0.074 18.249 0.413 0.98 2242.07 8069.5
4006 0.059 18.249 0.442 0.98 2242.42 8069.5
4007 0.087 18.249 0.435 0.97 2242.78 8069.5
4008 0.076 18.249 0.438 0.98 2243.11 8069.5
4010 0.067 18.249 0.433 0.98 2246.55 8092.6
4011 0.071 18.249 0.458 0.98 2246.93 8065.8
4012 0.082 18.249 0.411 0.97 2247.32 8065.8
4013 0.112 18.249 0.448 0.97 2247.69 8014.5
4014 0.119 18.249 0.446 0.96 2248.04 8014.5
4015 0.060 18.249 0.417 0.98 2248.39 8014.5
4016 0.055 18.249 0.453 0.98 2248.76 8014.6
4017 0.055 18.249 0.439 0.98 2249.12 8014.6
4018 0.069 18.249 0.452 0.98 2249.53 8014.6
4019 0.077 18.249 0.461 0.98 2249.94 8014.6
4020 0.086 18.249 0.457 0.97 2250.32 8014.6
4021 0.215 18.249 0.485 0.92 2250.50 8014.6
4023 0.064 18.249 0.443 0.98 2254.07 8133.9
4024 0.100 18.249 0.432 0.97 2254.46 8133.9
4025 0.077 18.249 0.447 0.97 2254.90 8085.6
4026 0.050 18.249 0.472 0.98 2255.26 8085.6
4027 0.113 18.249 0.411 0.96 2255.56 8085.6
4028 0.078 18.249 0.437 0.98 2255.93 8085.8
4029 0.059 18.249 0.447 0.98 2256.26 8085.8
4030 0.088 18.249 0.438 0.97 2256.61 8023.9
4031 0.094 18.249 0.434 0.97 2256.99 8023.9
4032 0.066 18.249 0.445 0.98 2257.37 8024.1
4033 0.092 18.249 0.425 0.97 2257.71 8024.3
4034 0.155 18.249 0.440 0.95 2257.96 8024.3
4036 0.046 18.249 0.440 0.99 2261.62 8147.2
4037 0.073 18.249 0.439 0.98 2262.01 8147.2
4038 0.093 18.249 0.444 0.97 2262.30 8147.2
4039 0.041 18.249 0.449 0.99 2262.67 8147.5
4040 0.115 18.249 0.427 0.96 2263.05 8102.7
4041 0.075 18.249 0.467 0.98 2263.40 8052.7
4042 0.082 18.249 0.419 0.98 2263.75 8052.7
4043 0.086 18.249 0.414 0.98 2264.06 8052.7
4044 0.033 18.249 0.438 0.99 2264.43 8052.7
4045 0.107 18.249 0.439 0.96 2264.78 8052.7
4046 0.125 18.249 0.466 0.96 2265.14 8052.7
4047 0.074 18.249 0.453 0.98 2265.48 8052.9
4049 0.075 18.249 0.463 0.97 2268.87 8176.5
4050 0.057 18.249 0.437 0.98 2269.21 8178.4
4051 0.101 18.249 0.449 0.97 2269.58 8178.5
4052 0.063 18.249 0.444 0.98 2269.93 8130.0
4053 0.076 18.249 0.445 0.98 2270.26 8130.0
4054 0.050 18.249 0.451 0.98 2270.59 8130.0
4055 0.089 18.249 0.398 0.97 2270.95 8130.0
4056 0.058 18.249 0.447 0.98 2271.33 8130.0
4057 0.093 18.249 0.430 0.97 2271.67 8130.0
4058 0.065 18.249 0.450 0.98 2272.03 8130.0
4059 0.124 18.249 0.452 0.96 2272.31 8104.6
4060 0.080 18.249 0.420 0.97 2272.67 8104.6
4062 0.103 18.249 0.447 0.97 2276.04 8118.2
4063 0.080 18.249 0.447 0.97 2276.40 8122.8
4064 0.115 18.249 0.434 0.96 2276.73 8122.8
4065 0.146 18.249 0.434 0.96 2277.04 8123.0
4066 0.056 18.249 0.459 0.98 2277.43 8123.0
4067 0.089 18.249 0.428 0.97 2277.84 8123.0
4068 0.040 18.249 0.435 0.99 2278.20 8123.0
4069 0.086 18.249 0.414 0.97 2278.59 8123.0
4070 0.222 18.249 0.465 0.93 2278.83 8123.0
4071 0.078 18.249 0.455 0.98 2279.17 8123.1
4072 0.048 18.249 0.452 0.99 2279.56 8123.1
4073 0.066 18.249 0.474 0.98 2279.91 8123.1
4074 0.361 18.249 0.530 0.90 2280.07 8123.1
4076 0.090 18.249 0.461 0.98 2283.56 8188.7
4077 0.065 18.249 0.420 0.98 2283.93 8143.5
4078 0.067 18.249 0.423 0.98 2284.31 8143.5
4079 0.099 18.249 0.428 0.97 2284.66 8143.7
4080 0.075 18.249 0.419 0.98 2284.99 8144.0
4081 0.111 18.249 0.445 0.96 2285.35 8144.0
4082 0.093 18.249 0.452 0.97 2285.76 8144.0
4083 0.053 18.249 0.434 0.99 2286.12 8144.0
4084 0.063 18.249 0.445 0.98 2286.48 8144.0
4085 0.088 18.249 0.448 0.97 2286.85 8144.1
4086 0.070 18.249 0.472 0.98 2287.12 8144.1
4087 0.055 18.249 0.436 0.98 2287.49 8144.1
4089 0.108 18.249 0.446 0.97 2290.98 8205.6
4090 0.057 18.249 0.425 0.98 2291.36 8205.8
4091 0.113 18.249 0.453 0.96 2291.74 8112.3
4092 0.082 18.249 0.425 0.97 2292.01 8112.3
4093 0.042 18.249 0.434 0.99 2292.40 8112.6
4094 0.103 18.249 0.468 0.97 2292.75 8112.7
4095 0.056 18.249 0.432 0.98 2293.06 8112.7
4096 0.053 18.249 0.430 0.98 2293.44 8112.9
4097 0.123 18.249 0.432 0.96 2293.75 8112.9
4098 0.064 18.249 0.449 0.98 2294.12 8112.9
4099 0.084 18.249 0.424 0.97 2294.55 8112.9
4100 0.121 18.249 0.469 0.96 2294.88 8112.9
4102 0.057 18.249 0.463 0.98 2298.56 8130.4
4103 0.081 18.249 0.418 0.98 2298.93 8135.3
4104 0.077 18.249 0.465 0.98 2299.28 8120.1
4105 0.116 18.249 0.426 0.96 2299.67 8120.2
4106 0.099 18.249 0.420 0.98 2300.05 8069.9
4107 0.047 18.249 0.433 0.99 2300.44 8069.9
4108 0.058 18.249 0.440 0.98 2300.79 8069.9
4109 0.134 18.249 0.416 0.96 2301.12 8069.9
4110 0.055 18.249 0.448 0.98 2301.50 8069.9
4111 0.046 18.249 0.439 0.99 2301.85 8069.9
4112 0.104 18.249 0.460 0.96 2302.22 8070.2
4113 0.128 18.249 0.445 0.96 2302.50 8020.1
4115 0.065 18.249 0.445 0.98 2305.96 8011.0
4116 0.092 18.249 0.437 0.97 2306.36 8011.0
4117 0.071 18.249 0.482 0.98 2306.72 8011.0
4118 0.053 18.249 0.428 0.99 2307.07 8011.0
4119 0.104 18.249 0.442 0.97 2307.44 8011.0
4120 0.094 18.249 0.446 0.97 2307.75 8011.0
4121 0.075 18.249 0.421 0.98 2308.11 8011.0
4122 0.054 18.249 0.448 0.98 2308.48 8011.0
4123 0.048 18.249 0.428 0.99 2308.90 8011.2
4124 0.058 18.249 0.412 0.99 2309.27 8011.2
4125 0.098 18.249 0.468 0.97 2309.65 8011.2
4126 0.099 18.249 0.447 0.97 2309.89 8011.2
4128 0.076 18.249 0.437 0.97 2313.50 8124.2
4129 0.055 18.249 0.398 0.99 2313.91 8072.9
4130 0.124 18.249 0.434 0.96 2314.25 8024.7
4131 0.079 18.249 0.465 0.97 2314.62 8024.7
4132 0.059 18.249 0.473 0.98 2314.85 8024.7
4133 0.039 18.249 0.436 0.99 2315.23 8024.7
4134 0.057 18.249 0.450 0.98 2315.57 8024.7
4135 0.105 18.249 0.443 0.97 2315.96 8024.7
4136 0.070 18.249 0.415 0.97 2316.31 8024.8
4137 0.098 18.249 0.412 0.97 2316.66 8024.8
4138 0.063 18.249 0.451 0.98 2317.02 8024.8
4139 0.115 18.249 0.459 0.96 2317.37 8024.8
4141 0.065 18.249 0.435 0.98 2320.83 8139.5
4142 0.068 18.249 0.421 0.98 2321.19 8139.5
4143 0.039 18.249 0.449 0.99 2321.58 8139.8
4144 0.100 18.249 0.451 0.97 2321.93 8139.8
4145 0.082 18.249 0.443 0.97 2322.20 8140.1
4146 0.069 18.249 0.442 0.98 2322.59 8140.1
4147 0.075 18.249 0.438 0.98 2322.95 8140.1
4148 0.081 18.249 0.450 0.97 2323.32 8140.1
4149 0.113 18.249 0.434 0.96 2323.65 8140.1
4150 0.045 18.249 0.414 0.98 2324.02 8140.1
4151 0.120 18.249 0.460 0.96 2324.37 8140.1
4152 0.049 18.249 0.421 0.99 2324.71 8140.1
4154 0.072 18.249 0.446 0.98 2328.31 8108.3
4155 0.066 18.249 0.432 0.98 2328.67 8108.3
4156 0.070 18.249 0.446 0.98 2329.02 8108.3
4157 0.107 18.249 0.445 0.96 2329.40 8091.2
4158 0.060 18.249 0.459 0.98 2329.76 8091.2
4159 0.119 18.249 0.408 0.96 2330.09 8091.5
4160 0.079 18.249 0.477 0.98 2330.47 8091.8
4161 0.094 18.249 0.431 0.97 2330.83 8091.9
4162 0.102 18.249 0.423 0.97 2331.20 8091.9
4163 0.071 18.249 0.446 0.98 2331.54 8091.9
4164 0.049 18.249 0.432 0.99 2331.87 8091.9
4165 0.066 18.249 0.453 0.98 2332.13 8091.9
4167 0.092 18.249 0.439 0.97 2335.63 8022.7
4168 0.085 18.249 0.435 0.97 2336.00 8022.7
4169 0.055 18.248 0.449 0.98 2336.36 7992.4
4170 0.052 18.248 0.448 0.98 2336.74 7953.6
4171 0.106 18.248 0.422 0.97 2337.09 7953.6
4172 0.088 18.248 0.430 0.97 2337.46 7953.6
4173 0.086 18.248 0.453 0.97 2337.81 7953.6
4174 0.109 18.248 0.489 0.97 2338.13 7953.6
4175 0.068 18.248 0.418 0.98 2338.51 7953.6
4176 0.073 18.248 0.435 0.98 2338.89 7953.6
4177 0.053 18.248 0.436 0.99 2339.23 7953.6
4178 0.062 18.248 0.428 0.98 2339.53 7953.6
4180 0.045 18.248 0.452 0.99 2343.15 8066.1
4181 0.086 18.248 0.448 0.97 2343.50 8066.1
4182 0.136 18.248 0.443 0.95 2343.81 8016.5
4183 0.085 18.248 0.426 0.97 2344.18 7969.9
4184 0.059 18.248 0.441 0.98 2344.53 7929.2
4185 0.063 18.248 0.477 0.98 2344.91 7929.2
4186 0.068 18.248 0.417 0.98 2345.25 7929.4
4187 0.071 18.248 0.436 0.98 2345.60 7929.4
4188 0.085 18.248 0.451 0.98 2345.98 7929.4
4189 0.051 18.248 0.434 0.98 2346.37 7929.4
4190 0.072 18.248 0.437 0.98 2346.77 7929.4
4191 0.070 18.248 0.442 0.98 2347.06 7929.6
4193 0.098 18.248 0.450 0.96 2350.39 8031.2
4194 0.050 18.248 0.448 0.98 2350.78 8056.3
4195 0.055 18.248 0.441 0.98 2351.14 8056.4
4196 0.040 18.248 0.429 0.99 2351.52 8056.4
4197 0.097 18.248 0.449 0.97 2351.93 8056.4
4198 0.050 18.248 0.437 0.98 2352.30 8056.4
4199 0.095 18.248 0.417 0.97 2352.67 8056.5
4200 0.077 18.248 0.432 0.97 2353.05 7969.5
4201 0.059 18.248 0.421 0.98 2353.41 7969.5
4202 0.117 18.248 0.433 0.96 2353.77 7969.5
4203 0.067 18.248 0.426 0.98 2354.12 7969.5
4204 0.139 18.248 0.479 0.95 2354.34 7969.4
4206 0.103 18.248 0.441 0.96 2357.94 8157.8
4207 0.093 18.248 0.475 0.97 2358.22 8157.8
4208 0.048 18.248 0.433 0.99 2358.58 8157.9
4209 0.043 18.248 0.419 0.99 2358.98 8158.2
4210 0.088 18.248 0.413 0.97 2359.35 8122.5
4211 0.058 18.248 0.423 0.98 2359.72 8122.5
4212 0.090 18.248 0.447 0.98 2360.08 8122.5
4213 0.065 18.248 0.441 0.98 2360.43 8122.5
4214 0.084 18.248 0.445 0.97 2360.79 8122.5
4215 0.068 18.248 0.461 0.98 2361.14 8122.7
4216 0.068 18.248 0.444 0.98 2361.51 8122.7
4217 0.076 18.248 0.447 0.98 2361.83 8122.7
4219 0.081 18.248 0.452 0.98 2365.29 8190.4
4220 0.109 18.248 0.461 0.96 2365.69 8190.4
4221 0.053 18.248 0.408 0.98 2366.03 8151.7
4222 0.061 18.248 0.432 0.98 2366.39 8151.9
4223 0.128 18.248 0.443 0.96 2366.74 8151.9
4224 0.097 18.248 0.448 0.97 2367.12 8151.9
4225 0.074 18.248 0.437 0.98 2367.51 8152.1
4226 0.077 18.248 0.456 0.98 2367.86 8152.1
4227 0.082 18.248 0.451 0.99 2368.27 8152.1
4228 0.096 18.248 0.420 0.97 2368.65 8152.5
4229 0.094 18.248 0.460 0.97 2369.03 8152.5
4230 0.080 18.248 0.425 0.97 2369.28 8152.5
4232 0.054 18.248 0.446 0.98 2372.97 8233.1
4233 0.070 18.248 0.449 0.98 2373.34 8272.8
4234 0.053 18.248 0.433 0.98 2373.73 8272.8
4235 0.095 18.248 0.447 0.97 2374.07 8273.0
4236 0.084 18.248 0.440 0.97 2374.46 8273.2
4237 0.080 18.248 0.411 0.97 2374.80 8273.2
4238 0.088 18.248 0.414 0.97 2375.14 8273.2
4239 0.063 18.248 0.420 0.98 2375.50 8273.3
4240 0.053 18.248 0.447 0.98 2375.85 8273.3
4241 0.101 18.248 0.439 0.96 2376.21 8273.3
4242 0.138 18.248 0.476 0.95 2376.50 8236.8
4243 0.055 18.248 0.422 0.98 2376.89 8237.0
4244 3.813 18.248 1.110 0.39 2377.02 8237.0
4246 0.051 18.248 0.423 0.98 2380.50 8244.6
4247 0.057 18.248 0.421 0.98 2380.85 8244.6
4248 0.101 18.248 0.455 0.96 2381.19 8244.6
4249 0.081 18.248 0.432 0.97 2381.55 8244.6
4250 0.073 18.248 0.438 0.98 2381.95 8244.6
4251 0.144 18.248 0.465 0.95 2382.36 8244.6
4252 0.067 18.248 0.436 0.98 2382.69 8244.6
4253 0.053 18.248 0.444 0.98 2383.06 8244.6
4254 0.076 18.248 0.433 0.98 2383.34 8244.6
4255 0.058 18.248 0.443 0.99 2383.71 8244.6
4256 0.074 18.248 0.434 0.98 2384.05 8244.6
4257 0.067 18.248 0.461 0.98 2384.41 8244.8
4258 0.614 18.248 0.535 0.79 2384.56 8244.8
4260 0.099 18.248 0.446 0.97 2388.10 8280.2
4261 0.095 18.248 0.460 0.97 2388.44 8280.4
4262 0.045 18.248 0.449 0.99 2388.81 8280.4
4263 0.067 18.248 0.442 0.98 2389.19 8248.9
4264 0.075 18.248 0.402 0.97 2389.52 8248.9
4265 0.068 18.248 0.443 0.98 2389.86 8248.9
4266 0.082 18.248 0.450 0.97 2390.11 8248.9
4267 0.065 18.248 0.437 0.98 2390.50 8248.9
4268 0.108 18.248 0.440 0.96 2390.87 8248.9
4269 0.052 18.248 0.432 0.98 2391.25 8248.9
4270 0.053 18.248 0.437 0.98 2391.68 8248.9
4271 0.069 18.248 0.426 0.98 2391.99 8248.9
4273 0.108 18.248 0.450 0.96 2395.41 8299.3
4274 0.059 18.248 0.416 0.98 2395.81 8317.8
4275 0.062 18.248 0.455 0.98 2396.17 8317.8
4276 0.075 18.248 0.413 0.98 2396.56 8269.3
4277 0.108 18.248 0.440 0.96 2396.88 8269.7
4278 0.089 18.248 0.433 0.97 2397.24 8269.7
4279 0.093 18.248 0.411 0.98 2397.58 8270.0
4280 0.075 18.248 0.452 0.98 2397.91 8270.0
